"id","uid","text","attitudes","comments","reposts","scheme"
373,"4202600805017565","#一点植物学#没错，来自北方的人，看到南方冬天满树都是花，难免会觉得，这别再都是假花吧。嘿嘿，今天就看到了一树淡红色的花朵，它们就是淡红风铃木。风铃木的花朵是黄色，而淡红风铃木的花朵，必须是淡红色的啦。紫葳科的植物，一般在春天开放，恩，深圳的春天怕是要比我们早好几个月啊。【淡红风铃 ...全文","87","18",12,"https://m.weibo.cn/status/G15EQl3it?mblogid=G15EQl3it&luicode=10000011&lfid=1076031410812623"
374,"4202593804442863","#一点植物学# 榴莲种子煮鸡蛋榴莲种子像山药和花生的混合口味粘粘加绵绵","66","34",10,"https://m.weibo.cn/status/G15tyiDN5?mblogid=G15tyiDN5&luicode=10000011&lfid=1076031410812623"
375,"4202554533944171","针叶樱桃，看着美艳，吃的酸爽","71","40",4,"https://m.weibo.cn/status/G14sdgy3F?mblogid=G14sdgy3F&luicode=10000011&lfid=1076031410812623"
376,"4202553773728692","冻成黑脸","47","11",3,"https://m.weibo.cn/status/G14qZfE0c?mblogid=G14qZfE0c&luicode=10000011&lfid=1076031410812623"
377,"4202507321774701","#一点植物学# 战斗在马来西亚的水果摊上 植物人史军的秒拍视频","137","52",19,"https://m.weibo.cn/status/G13e47rGd?mblogid=G13e47rGd&luicode=10000011&lfid=1076031410812623"
378,"4202380578901540","毛叶枣，大青枣，奶油清早都是它了……跟红枣不是一个物种","45","28",5,"https://m.weibo.cn/status/G0ZVDBlHe?mblogid=G0ZVDBlHe&luicode=10000011&lfid=1076031410812623"
379,"4202363793582382","棒叶落地生根开花了","81","22",12,"https://m.weibo.cn/status/G0Zuzf1Wm?mblogid=G0Zuzf1Wm&luicode=10000011&lfid=1076031410812623"
380,"4202363637769498","确实是辣椒哈很辣","49","24",3,"https://m.weibo.cn/status/G0ZujwBcu?mblogid=G0ZujwBcu&luicode=10000011&lfid=1076031410812623"
381,"4202351588499508","在马来西亚看月食，为什么只能拍出一个光团@火星叔叔郑永春 @Steed的围脖","59","33",0,"https://m.weibo.cn/status/G0ZaSzF6Q?mblogid=G0ZaSzF6Q&luicode=10000011&lfid=1076031410812623"
382,"4202347317604644","请抓住向@火星叔叔郑永春 提问的机会。","47","4",4,"https://m.weibo.cn/status/G0Z3ZvUjy?mblogid=G0Z3ZvUjy&luicode=10000011&lfid=1076031410812623"
383,"4202239558635395","#一点植物学#恩恩，深圳的路边还有花呢，真暖和。齿轮一样，有很多颜色的小花，它们是谁呢？石竹。跟康乃馨那个香石竹，就差一个字。虽然它们不香，也无法作为母亲节的花朵馈赠，但是，它们的生命力是非常的顽强的，也跟康乃馨一样有不同的花色。石竹是一种很好的装点绿化的花卉呢。【石竹】拍摄坐标： ...全文","53","10",5,"https://m.weibo.cn/status/G0WgbAesz?mblogid=G0WgbAesz&luicode=10000011&lfid=1076031410812623"
384,"4202221123760613","#一点植物学# 橘子味的榴莲 植物人史军的秒拍视频","115","59",20,"https://m.weibo.cn/status/G0VMsfMj3?mblogid=G0VMsfMj3&luicode=10000011&lfid=1076031410812623"
385,"4202170096723182","回复@諳安2016:红色的不是很甜，但是巧克力风味的//@諳安2016:红色的那个好吃吗？","57","26",11,"https://m.weibo.cn/status/G0Us9sd0q?mblogid=G0Us9sd0q&luicode=10000011&lfid=1076031410812623"
386,"4202157538381427","#一点植物学# 来个榴莲唤醒早餐好，就这么多了。","131","55",22,"https://m.weibo.cn/status/G0U7Tzaoj?mblogid=G0U7Tzaoj&luicode=10000011&lfid=1076031410812623"
387,"4202000809812730","美食从天而降","64","15",9,"https://m.weibo.cn/status/G0Q36FaJQ?mblogid=G0Q36FaJQ&luicode=10000011&lfid=1076031410812623"
388,"4201954013461588","#一点植物学# 第一次见论堆卖的榴莲，一堆20马币爽翻掉。比金枕头好吃，像焦糖和乳酪的混合物。太好吃了。","250","118",28,"https://m.weibo.cn/status/G0OPDeww4?mblogid=G0OPDeww4&luicode=10000011&lfid=1076031410812623"
389,"4201910019736243","榴莲又来了 微博直播","71","46",1,"https://m.weibo.cn/status/G0NGFEQQb?mblogid=G0NGFEQQb&luicode=10000011&lfid=1076031410812623"
390,"4201905724625208","在沙巴，吃榴莲吃到爽，四个不同榴莲品尝#一点植物学# 微博直播","91","109",5,"https://m.weibo.cn/status/G0NzKjpe8?mblogid=G0NzKjpe8&luicode=10000011&lfid=1076031410812623"
391,"4201892701730463","#一点植物学##植物人的深夜放毒时间#搜集了沙巴市场上所有原生品种的榴莲， 三点钟直播吃榴莲哦，来看哦","131","49",17,"https://m.weibo.cn/status/G0NeK7gaH?mblogid=G0NeK7gaH&luicode=10000011&lfid=1076031410812623"
392,"4201882324896507","#一点植物学#朱缨花，看上去就是一颗颗红色的长毛毛球，也是蛮可爱的。它们在国内的热带区域栽种的也是越来越多了，豆科含羞草亚科的植物。那个像毛球一样，一根根呲出来的是它们的花蕊。是一种很好的庭院观赏的绿化花朵，其实，它们是可以长的挺大的，像一棵小树。每年12月份正是它们开花的旺季。【朱 ...全文","77","13",16,"https://m.weibo.cn/status/G0MY0kxNV?mblogid=G0MY0kxNV&luicode=10000011&lfid=1076031410812623"
393,"4201872694821930","巨蜥吃巨蜥","60","15",6,"https://m.weibo.cn/status/G0MItkep4?mblogid=G0MItkep4&luicode=10000011&lfid=1076031410812623"
394,"4201661994455572","#植物人的深夜放毒时间# 沙巴的橘子冰和鱼杂面真的是绝配。需要说明，橘子冰=青柠+话梅+糖浆+冰水，鱼杂=鱼肉+鱼丸+炸鱼豆腐。","89","23",4,"https://m.weibo.cn/status/G0HeDiH64?mblogid=G0HeDiH64&luicode=10000011&lfid=1076031410812623"
395,"4201651638086733","对，这是洗澡盆","26","7",0,"https://m.weibo.cn/status/G0GXVxVJb?mblogid=G0GXVxVJb&luicode=10000011&lfid=1076031410812623"
396,"4201621468885557","一个高级盆怎么看都是和面有关，然而加的是人不是面","27","15",3,"https://m.weibo.cn/status/G0GbgBhxr?mblogid=G0GbgBhxr&luicode=10000011&lfid=1076031410812623"
397,"4201552966995027","回复@斜月三星洞主xi:火锅里的罂粟壳真并没有神效，不美味，也不成瘾，还不如辣椒和脂肪让人上瘾//@斜月三星洞主xi:@植物人史军 老师，罂粟壳煮汤到底会不会添香？我一直很困惑，求解啊。谢谢谢谢","47","38",14,"https://m.weibo.cn/status/G0EoMtlJ1?mblogid=G0EoMtlJ1&luicode=10000011&lfid=1076031410812623"
398,"4201547988138477","你看的是个假电视//@半只土豆:葫芦娃和西游记里面见的如意，都不带底下的挂绳啊","29","6",2,"https://m.weibo.cn/status/G0EgKy9bL?mblogid=G0EgKy9bL&luicode=10000011&lfid=1076031410812623"
399,"4201541059369725","答对的真多啊，灭活的罂粟籽做食物是没有问题的。因为罂粟种子几乎不含鸦片，御米油就是罂粟籽油，但在国内没有直接售卖的罂粟籽。","52","40",27,"https://m.weibo.cn/status/G0E5zDjuB?mblogid=G0E5zDjuB&luicode=10000011&lfid=1076031410812623"
400,"4201526908533635","#一点植物学# 面包上的小颗粒，猜猜是啥","64","231",88,"https://m.weibo.cn/status/G0DIKzNZh?mblogid=G0DIKzNZh&luicode=10000011&lfid=1076031410812623"
401,"4201521737081834","#一点植物学#茑萝松，第一个字跟鸟字一个发音。很典型的像松树一样的叶子，带着五角星的花朵。哎？这花朵咋都四角了？因为前一天夜里，下了好大的雨，所以花瓣们惨遭摧残，五个变四个了。还有的直接就贴在了花冠管上。虽然，备受摧残，但是它们还是很漂亮的哦，一起来看看吧。【茑萝松】拍摄坐标：马来 ...全文","89","38",25,"https://m.weibo.cn/status/G0DAptIj8?mblogid=G0DAptIj8&luicode=10000011&lfid=1076031410812623"
402,"4201426597578586","#一点植物学##植物也鸡汤# 只有一头扎进淤泥才能获得新生。（红树的果子）","119","12",9,"https://m.weibo.cn/status/G0B6XvNxg?mblogid=G0B6XvNxg&luicode=10000011&lfid=1076031410812623"
403,"4201288214972528","#一点植物学# 娘惹菜，一个混合了中餐，马来菜和英式菜肴的特别菜系，多酸甜口和多香料（胡椒、香茅、姜黄、红葱头）是特色，但又不像印尼菜的香料那么浓烈，更对中国人的口味，沙爹牛肉，海鲜羹，鸡蛋炒青菜，炸鱿鱼是典型的沙巴娘惹菜。 马来西亚·沙巴","85","13",5,"https://m.weibo.cn/status/G0xvLkRA4?mblogid=G0xvLkRA4&luicode=10000011&lfid=1076031410812623"
404,"4201277485855403","炮仗花 不能吃","51","32",5,"https://m.weibo.cn/status/G0xesozfZ?mblogid=G0xesozfZ&luicode=10000011&lfid=1076031410812623"
405,"4201262720788297","好地儿","33","5",3,"https://m.weibo.cn/status/G0wQE3j4t?mblogid=G0wQE3j4t&luicode=10000011&lfid=1076031410812623"
406,"4201234661059156","#一点植物学# 蝶豆居然也可以当花茶，还能加柠檬汁玩变色 马来西亚·星期天市场","82","29",6,"https://m.weibo.cn/status/G0w7o4rxa?mblogid=G0w7o4rxa&luicode=10000011&lfid=1076031410812623"
407,"4201187647201865","#一点植物学# 沙巴菜市场的椰子，不知道味道咋样","80","47",12,"https://m.weibo.cn/status/G0uTyudx7?mblogid=G0uTyudx7&luicode=10000011&lfid=1076031410812623"
408,"4201167237901609","在神山看到的吗？不是孢子是花粉哈","55","10",8,"https://m.weibo.cn/status/G0umDx9zj?mblogid=G0umDx9zj&luicode=10000011&lfid=1076031410812623"
409,"4201149693238769","#一点植物学#虽然外面零下12度，但是温暖的北京机场里，还是有植物在开花的。红苞丽穗凤梨，注意它的名字，红苞，可不是红包。为什么叫红苞呢，因为它的苞片的红灿灿的大红色。那么凤梨？恩，没错它跟凤梨是一家，但是，结不出来可以吃的菠萝果子。所以，不能吃，只能看。【红苞丽穗凤梨】拍摄坐标：北 ...全文","93","9",6,"https://m.weibo.cn/status/G0tUldAyd?mblogid=G0tUldAyd&luicode=10000011&lfid=1076031410812623"
410,"4201101555783774","#一点植物学# 马来西亚沙巴，好赞的周末市集，橙色榴莲吃的好爽，是花生酱味道的","165","60",19,"https://m.weibo.cn/status/G0sEHogCG?mblogid=G0sEHogCG&luicode=10000011&lfid=1076031410812623"
411,"4200918121428073","对树没影响，对人有影响不要随意喝，蜡梅的生物碱是有毒的","153","56",75,"https://m.weibo.cn/status/G0nSQ5Zvr?mblogid=G0nSQ5Zvr&luicode=10000011&lfid=1076031410812623"
412,"4200853290425563","今日所发发财树，大多时候被称为幸福树，中国文化博大精深哦","26","8",5,"https://m.weibo.cn/status/G0mch1MHV?mblogid=G0mch1MHV&luicode=10000011&lfid=1076031410812623"
413,"4200818297614548","一天中，第二次暴击","79","43",3,"https://m.weibo.cn/status/G0lhPvWTi?mblogid=G0lhPvWTi&luicode=10000011&lfid=1076031410812623"
414,"4200800643077684","#一点植物学#快到春节了，家家户户都会布置一些名字吉利的绿植放在家里，比如说发财树。然而，发财树的本名叫菜豆树。菜豆树，难道它还能结出来四季豆？哈哈，当然不可能了，但是它们的果子确实是像豆子一样的形状。那么，大家家里过节一般都会布置什么绿植呢？【菜豆树】拍摄坐标：北京首都机场 本视 ...全文","42","32",10,"https://m.weibo.cn/status/G0kPmcUE4?mblogid=G0kPmcUE4&luicode=10000011&lfid=1076031410812623"
415,"4200764807697667","回复@法自然故事会:产生的食物浪费更大。说实话，我对食物的宽容度还挺高的，然而这个pasta是真的吃不下啊。//@法自然故事会:不知道大家有没有关注过，吃完一份机餐，产生了多少垃圾？","42","17",2,"https://m.weibo.cn/status/G0jTywivV?mblogid=G0jTywivV&luicode=10000011&lfid=1076031410812623"
416,"4200760231793787","第一次吃亚航的餐，真是吃到流泪啊","52","45",6,"https://m.weibo.cn/status/G0jMb7wE3?mblogid=G0jMb7wE3&luicode=10000011&lfid=1076031410812623"
417,"4200749938597217","#一点植物学# 浅红风铃木，早春的美花。深圳","135","23",9,"https://m.weibo.cn/status/G0jvzA4wN?mblogid=G0jvzA4wN&luicode=10000011&lfid=1076031410812623"
418,"4200561131217477","能吃....一个迟到的回复","80","26",3,"https://m.weibo.cn/status/G0eB356IJ?mblogid=G0eB356IJ&luicode=10000011&lfid=1076031410812623"
419,"4200559546258804","那个番石榴不错啊，想吃","86","15",17,"https://m.weibo.cn/status/G0eyuqgcs?mblogid=G0eyuqgcs&luicode=10000011&lfid=1076031410812623"
420,"4200558149530393","这是哪个年代的对虾当时用了怎么个烹饪手法，得以保存到现在","51","13",3,"https://m.weibo.cn/status/G0eweDZi1?mblogid=G0eweDZi1&luicode=10000011&lfid=1076031410812623"
421,"4200514671132053","佛手很多，手指并得这么紧的不多见啊吃可以就是全都是皮","54","15",0,"https://m.weibo.cn/status/G0do74KuV?mblogid=G0do74KuV&luicode=10000011&lfid=1076031410812623"
422,"4200484573455863","需要后熟的梨，不能马上吃。只有经过时间的洗礼，内心才有充盈的汁水和甜蜜","65","36",12,"https://m.weibo.cn/status/G0cBzev1J?mblogid=G0cBzev1J&luicode=10000011&lfid=1076031410812623"
423,"4200431687417880","#一点植物学#无论何时看到这一小树红艳艳的植物，眼前都会为之一亮，真的是很漂亮啊，非常的漂亮！它们呢就是马鞭草科的植物，桢桐。仔细看它们的花朵，就可以看出来它们的花蕊在努力的伸出来。这些花蕊，也会次第开放，当雄蕊释放完花粉后，它的柱头才会显露出来，这样就避免了自己个自己传播花粉的麻 ...全文","88","13",16,"https://m.weibo.cn/status/G0begv7Je?mblogid=G0begv7Je&luicode=10000011&lfid=1076031410812623"
424,"4200396568258174","【融雪盐真的不能吃啊！】说不能吃是真不能吃哦，融雪盐虽然主要成分也是盐氯化钠，但是掺杂了氯化钙、氯化镁、氯化钾，还有亚硝酸钠，那可是都能引起不适的物质。真的不能吃况且这种工业盐并不贵啊，费劲吧啦就顺点这东西走？","61","64",21,"https://m.weibo.cn/status/G0ajCyEkm?mblogid=G0ajCyEkm&luicode=10000011&lfid=1076031410812623"
425,"4200377974678748","回复@suzy_x:这个挺好吃的，真的，相信我哟//@suzy_x:@植物人史军","31","47",33,"https://m.weibo.cn/status/G09PDjD9G?mblogid=G09PDjD9G&luicode=10000011&lfid=1076031410812623"
426,"4200364649737806","好吃😋//@抚仙湖的莲子莲芯：我们这里，魔芋切成小片或条然后用剁椒（酸酸的那种）加些芹菜蒜苗炒，好开胃","35","14",7,"https://m.weibo.cn/status/G09u8ERfo?mblogid=G09u8ERfo&luicode=10000011&lfid=1076031410812623"
427,"4200217471981245","发布了头条文章：《别光吃豆腐了，来点魔芋更健康》 魔芋多糖类物质的特点是很难被人体消化吸收，但是它们可以为生活在肠道中的微生物提供必要的营养，对于维持肠道菌群（比如双歧杆菌）和谐具有一定作用。另外，多糖类物质也可以促进肠胃蠕动，促进胃肠的代谢，也是好事一件。 别光吃豆腐了，来点魔芋更健康","93","46",48,"https://m.weibo.cn/status/G05EL8jpz?mblogid=G05EL8jpz&luicode=10000011&lfid=1076031410812623"
428,"4200170277576331","回复@Linn_鳳er:这些兜兰的斑点像蚜虫，吸引食蚜蝇来产卵//@Linn_鳳er:同问什么是繁殖地欺骗","30","1",2,"https://m.weibo.cn/status/G04qDvMWT?mblogid=G04qDvMWT&luicode=10000011&lfid=1076031410812623"
429,"4200129017737075","#植得读# 这张五饼招待客人不错啊","63","25",3,"https://m.weibo.cn/status/G03m5wsLx?mblogid=G03m5wsLx&luicode=10000011&lfid=1076031410812623"
430,"4200119056174649","白花车轴草……（手癌晚期）//@植物人史军:回复@想回到过去1994:是百花车轴草，很多时候被叫苜蓿哈//@想回到过去1994:原来这个就是苜蓿//@植物人史军:赶紧塞给🐸。其实对植物来说，就相当于人的六指，你说能常见不？","50","17",5,"https://m.weibo.cn/status/G0361pUj7?mblogid=G0361pUj7&luicode=10000011&lfid=1076031410812623"
431,"4197170154565448","食蚜蝇，也是很重要的传粉昆虫。说蜜蜂消失人类就完蛋，就是个扯淡的说法，还有食蚜蝇为植物服务的。","59","28",17,"https://m.weibo.cn/status/FELQ3j9Gg?mblogid=FELQ3j9Gg&luicode=10000011&lfid=1076031410812623"
